date,jd,airt,f.airt,airtmax,f.airtmax,airtmin,f.airtmin,rh,f.rh,rhmax,f.rhmax,rhmin,f.rhmin,dewp,f.dewp,dewpmax,f.dewpmax,dewpmin,f.dewpmin,prec,f.prec,slrt,f.slrt,part,f.part,netr,f.netr,bar,f.bar,wspd,f.wspd,wres,f.wres,wdir,f.wdir,wdev,f.wdev,gspd,f.gspd,s10t,f.s10t,s10tmax,f.s10tmax,s10tmin,f.s10tmin
2011-10-28,301,0.2,,5.8,,-4,,84,,96,,53,,-2.3,,0.2,,-4.8,,0,,11.2,,19.9,,13.8,,1019,,0.5,Q,0.3,Q,318,Q,40,Q,6.5,Q,10.2,,10.6,,9.7,
2011-10-29,302,-0.6,,1.5,,-2.1,,88,,96,,64,,-2.5,,-0.8,,-5.2,,26.2,,1.7,,3.3,,-5.9,,1015,,1.5,,1.1,,42,,42,,10.4,,9.4,,9.8,,9.2,
2011-10-30,303,0.1,,5.4,,-2,,87,,96,,49,,-2,,0.9,,-5.1,,17,,7,,11.2,,-22.6,,1015,,1.6,,1.1,,322,,41,,9.4,,8.9,,9.2,,8.6,
2011-10-31,304,1.9,,9.6,,-3.4,,77,,94,,39,,-2.2,,0.9,,-5.3,,0,,9.2,,18,,-10.9,,1024,,0.9,,0.3,,118,,64,,5.3,,8.4,,8.6,,8.2,
2011-11-01,305,3,,10.4,,-1,,78,,95,,47,,-0.9,,0.7,,-1.9,,0,,10.3,,20.3,,-14.6,,1024,,1.4,,1.3,,75,,27,,6.1,,8,,8.2,,7.8,
2011-11-02,306,4.1,,12.3,,-1.7,,74,,96,,42,,-0.6,,1.7,,-2.3,,0,,11.1,,22.6,,-9.5,,1025,,0.8,,0.2,,141,,68,,4,,7.7,,7.8,,7.4,
2011-11-03,307,6.1,,11.4,,2.3,,79,,94,,59,,2.6,,4.1,,0.2,,0,,7.8,,15.5,,-7,,1014,,0.9,,0.7,,203,,38,,5,,7.3,,7.5,,7.1,
2011-11-04,308,3.8,,8.8,,-0.9,,63,,94,,33,,-3,,4,,-7.9,,0,,9.1,,17.5,,3.5,,1016,,1.4,,1,,342,,42,,11.1,,7,,7.2,,6.8,
2011-11-05,309,1.7,,9.4,,-2.3,,61,,78,,29,,-5.7,,-2.8,,-9.1,,0,,11,,22.2,,-2.9,,1026,,1,,0.6,,352,,51,,6.5,,6.5,,6.8,,6.3,
2011-11-06,310,4.3,,11.3,,-2.1,,62,,90,,31,,-3.2,,1.2,,-7.9,,0,,10.9,,21.8,,3.3,,1027,,1.3,,1.1,,225,,35,,6.9,,6,,6.3,,5.8,
2011-11-07,311,8.2,,15.9,,1.7,,68,,94,,35,,2,,4.1,,-0.7,,0,,10.5,,20.8,,17.5,,1022,,1.1,,0.9,,248,,34,,4.8,,6.3,,7.1,,5.8,
2011-11-08,312,11.3,,18.7,,4.9,,76,,92,,52,,6.9,,10.1,,3,,0,,8,,16.5,,22.6,,1022,,0.7,,0.1,,259,,66,,3.9,,7.5,,8.4,,6.9,
2011-11-09,313,12.8,,18.9,,7.2,,73,,94,,45,,7.7,,10.9,,1.5,,0,,9.8,,20,,21.1,,1019,,1.6,,1.2,,180,,40,,7.8,,8.6,,9.4,,8.1,
2011-11-10,314,12.6,,16.3,,7.1,,91,,95,,74,,11.1,,13.4,,5.9,,23.4,,2.8,,6,,7.4,,1008,,1.5,,0.5,,160,,64,,8.4,,9.8,,10.5,,9.1,
2011-11-11,315,3.7,,7.3,,0.8,,73,,93,,54,,-0.7,,6.1,,-4.7,,0,,5.8,,11,,-4.6,,1000,,2.6,,2.3,,277,,31,,11.7,,9.8,,10.5,,9.1,
2011-11-12,316,4.3,,8.9,,-0.7,,60,,83,,40,,-3.1,,-0.8,,-4.9,,0,,9.3,,18,,2.3,,1013,,2.3,,2,,226,,32,,13.8,,8.5,,9.1,,8.1,
2011-11-13,317,9.2,,14.7,,4.6,,60,,73,,42,,1.7,,5,,-2,,0,,7.2,,14.1,,5.7,,1015,,2.2,,1.9,,191,,29,,9.9,,8.2,,8.7,,7.8,
2011-11-14,318,12.2,,14.9,,9,,61,,81,,48,,4.8,,10.4,,1.6,,0,,6.4,,12.7,,20.3,,1009,,2.7,,2.3,,201,,28,,9.9,,9,,9.6,,8.6,
2011-11-15,319,12.1,,15.4,,8.5,,78,,91,,59,,8.3,,12,,2.3,,1.3,,2.6,,5.4,,-11,,1008,,1.5,,1.2,,250,,35,,7.8,,9.9,,10.3,,9.5,
2011-11-16,320,9.9,,12.9,,5.8,,87,,96,,67,,7.8,,10.1,,2.8,,5.3,,3.5,,6.9,,7.2,,1010,,1.1,,0.4,,174,,60,,6,,10,,10.3,,9.6,
2011-11-17,321,4.1,,9.5,,-0.6,,76,,96,,55,,0,,8.9,,-6.2,,0,,1.8,,3.5,,-13.8,,1007,,1.8,,1.5,,289,,30,,9.1,,9.9,,10.3,,9.2,
2011-11-18,322,0.1,,4.4,,-2.4,,66,,82,,41,,-5.8,,-4,,-8.4,,0,,8.6,,15.5,,1.2,,1020,,1.9,,1.7,,267,,30,,11.2,,8.4,,9.2,,7.9,
2011-11-19,323,3.9,,8.7,,-0.5,,52,,73,,33,,-5.2,,1.4,,-7.6,,0,,8.5,,16.3,,-1.4,,1023,,3,,2.6,,204,,27,,11,,7.4,,7.9,,7.1,
2011-11-20,324,10.3,,15.5,,5.7,,65,,79,,48,,4,,6.5,,1.2,,0,,7.7,,15,,17.8,,1016,,2.6,,2.2,,232,,34,,10.4,,7.9,,8.6,,7.5,
2011-11-21,325,4.5,,10.9,,-2,,64,,91,,37,,-2.2,,3.2,,-6.6,,0,,8.7,,16.8,,4.8,,1022,,1.4,,0.7,,345,,57,,7.2,,8.5,,8.7,,8.1,
2011-11-22,326,2,,6.2,,-2.7,,81,,94,,63,,-1.1,,0.9,,-3.8,,4.1,,4.9,,9.5,,7.8,,1024,,1.1,,0.5,,96,,56,,5.5,,7.6,,8.1,,7.2,
2011-11-23,327,0.6,,2,,-0.7,,93,,95,,87,,-0.4,,1,,-2.3,,35.3,,1,,2.2,,-13.6,,1007,,2.2,,1.5,,48,,44,,15.8,,6.6,,7.8,,6.2,
2011-11-24,328,0.9,,5.5,,-2,,83,,94,,61,,-1.7,,0.5,,-3.7,,0,,7.8,,15.5,,6.2,,1015,,1.3,,1,,298,,36,,6.9,,6.4,,6.7,,6.1,
2011-11-25,329,6.8,,13.7,,0.1,,70,,93,,49,,1.3,,4.4,,-1.3,,0,,8.3,,16.4,,1.7,,1016,,1.3,,1.1,,246,,31,,6.2,,6.3,,6.8,,5.8,
2011-11-26,330,9.1,,14.9,,3.3,,59,,83,,40,,1.3,,4.1,,-0.3,,0,,6.9,,13.9,,5.2,,1019,,0.9,,0.6,,241,,45,,5.6,,6.7,,7.2,,6.2,
2011-11-27,331,7.7,,12.4,,1,,77,,90,,49,,3.8,,8.9,,-0.6,,0,,6.2,,12.3,,-5.2,,1018,,1.7,,0.8,,146,,59,,8.8,,7,,7.4,,6.6,
2011-11-28,332,12.3,,15.2,,10.1,,82,,91,,67,,9.2,,10.1,,8.2,,0,,3.7,,7.3,,-7.5,,1016,,2.4,,2.1,,215,,27,,11.7,,7.9,,8.4,,7.4,
2011-11-29,333,14,,17.1,,10.2,,86,,94,,69,,11.6,,13.8,,8.3,,20.3,,2.7,,5.2,,0.4,,1013,,2.5,,2.1,,143,,31,,11.9,,8.8,,9.7,,8.3,
2011-11-30,334,7.7,,15.2,,2.4,,76,,94,,54,,3.7,,14.1,,-2.9,,11.2,,3.7,,7.1,,-0.9,,1003,,2.7,,2.2,,220,,36,,12.5,,9.9,,10.3,,9.3,
2011-12-01,335,2.1,,7,,-1.7,,56,,82,,27,,-6.5,,-2.1,,-11.5,,0,,8.4,,16.5,,-4.9,,1017,,1.6,,1.2,,317,,38,,9.3,,8.5,,9.3,,7.8,
2011-12-02,336,1.3,,6.5,,-3.2,,68,,87,,44,,-4.2,,-1.3,,-6.6,,0,,6.8,,13.4,,-0.8,,1023,,1.2,,0.5,,225,,61,,8.5,,7.1,,7.8,,6.7,
2011-12-03,337,0.3,,6.2,,-3,,71,,91,,40,,-4.7,,-2,,-6.9,,0,,8.1,,16.1,,-9.9,,1032,,1,,0.1,,92,,72,,3.9,,6.4,,7,,6,
2011-12-04,338,4.4,,8.8,,-0.2,,80,,91,,62,,1.1,,5.2,,-2.3,,0,,7.1,,14.3,,1.3,,1028,,2.5,,2.2,,206,,27,,11.6,,6.1,,6.5,,5.7,
2011-12-05,339,8.8,,13.6,,5.4,,87,,94,,65,,6.7,,8.4,,4.5,,0,,4.6,,9.4,,-6.5,,1024,,2.2,,1.9,,215,,29,,8.9,,6.9,,7.4,,6.4,
2011-12-06,340,11.7,,13.1,,9.1,,94,,95,,93,,10.9,,12.2,,8.1,,5.3,,1.4,,3,,4.6,,1014,,2.3,,2,,208,,27,,9.9,,8.1,,8.8,,7.4,
2011-12-07,341,8.3,,12.4,,4.5,,95,,96,,94,,7.6,,11.7,,3.8,,46.2,,0.6,,1.4,,-0.9,,1006,,1.6,,0.9,,70,,53,,7.1,,9,,9.1,,8.6,
2011-12-08,342,-0.1,,4.7,,-2.9,,89,,97,,73,,-1.7,,4,,-4.3,,20.6,,4.8,,9.8,,-39.7,,1010,,1.7,Q,1.3,Q,276,Q,31,Q,11.9,Q,7.7,,8.6,,7.3,
2011-12-09,343,1,,4.8,,-2.6,,79,,93,,44,,-2.5,,0.8,,-6.9,,0,,5.6,,11.5,,-15,,1020,,1.3,,1.1,,212,,35,,9.7,,6.9,,7.3,,6.6,
2011-12-10,344,-0.8,,3.4,,-6,,73,,93,,38,,-5.3,,-0.2,,-11.1,,0,,5.7,,11.2,,-15.7,,1020,,1.1,,0.9,,283,,34,,7.8,,6.2,,6.6,,5.7,
2011-12-11,345,-3.5,,1.1,,-7.9,,61,,79,,42,,-10.2,,-7.9,,-12.4,,0,,7.6,,15.6,,-12.2,,1031,,1,,0.6,,228,,46,,5.4,,4.8,,5.7,,4.4,
2011-12-12,346,-0.3,,6.3,,-4.5,,54,,77,,26,,-8.9,,-6.2,,-12.2,,0,,7.6,,15.4,,-11.4,,1028,,1,,0.8,,206,,35,,4.8,,4.1,,4.4,,3.8,
2011-12-13,347,0.5,,6.9,,-4.6,,59,,80,,32,,-7,,-2.8,,-10.2,,0,,7.7,,15.4,,-4.3,,1024,,0.9,,0.6,,336,,40,,5.4,,3.7,,4.1,,3.4,
2011-12-14,348,1.7,,4.4,,-0.3,,78,,87,,67,,-1.8,,-0.2,,-3.2,,0,,3.6,,7,,3.7,,1024,,1.1,,0.8,,96,,44,,6.7,,4,,4.4,,3.6,
2011-12-15,349,5.6,,8.5,,1,,86,,93,,79,,3.5,,7.4,,-1.9,,3.3,,1.1,,2.2,,-8.3,,1012,,3.4,,3,,191,,28,,12.9,,4.6,,5.3,,4.3,
2011-12-16,350,3.6,,8.8,,-0.8,,76,,94,,55,,-0.3,,7.9,,-3.5,,2.3,,5.1,,10,,-2.1,,1010,,2.5,,2.1,,266,,33,,13.3,,5.6,,5.7,,5.3,
2011-12-17,351,-2.2,,0.2,,-8.4,,70,,91,,46,,-7.2,,-2.4,,-16.2,,0,,2.2,,4.4,,-18.1,,1015,,1.1,,0.8,,321,,41,,7.6,,4.8,,5.3,,4.4,
2011-12-18,352,-9.4,,-4.9,,-12.5,,56,,76,,22,,-17,,-13.5,,-23.9,,0,,7.7,,15.4,,-20.9,,1019,,1.3,,1,,336,,39,,5.6,,3.6,,4.4,,3,
2011-12-19,353,-2.5,,3.5,,-11.9,,61,,79,,46,,-9.1,,-2.3,,-18.2,,0,,6.1,,13.1,,2.8,,1013,,2.6,,2.1,,220,,33,,11.9,,2.6,,3,,2.3,
2011-12-20,354,0.3,,3.7,,-4.6,,62,,87,,38,,-6.3,,0.4,,-10,,0,,7.3,,14.6,,-3.2,,1014,,1.4,,0.6,,308,,61,,6.8,,2.5,,2.7,,2.3,
2011-12-21,355,4.9,,10.4,,-1.7,,81,,96,,53,,1.7,,9.8,,-9.5,,5.6,,0.9,,2,,6.7,,1010,,2.1,,1.7,,191,,35,,11.6,,3,,4,,2.6,
2011-12-22,356,6.7,,9.9,,3.5,,80,,96,,57,,3.3,,9.2,,0.6,,0.8,,4.6,,9.1,,8.3,,1012,,2,,1.5,,271,,39,,11,,4.7,,5.1,,3.9,
2011-12-23,357,1.5,,4.2,,-2.6,,86,,95,,60,,-0.6,,3.4,,-7,,21.1,E,2.5,,5.3,,-7.2,,1012,,1.3,,0.5,,324,,61,,7.9,,4.9,,5.1,,4.6,
2011-12-24,358,-6,,-2.4,,-10.1,,61,,76,,32,,-12.6,,-6.4,,-18.1,,0,E,7.6,,15.2,,-14.4,,1023,,1.4,,0.9,,348,,46,,7.2,,4,,4.7,,3.4,
2011-12-25,359,-3.4,,2.3,,-10.3,,68,,77,,52,,-8.4,,-2,,-17.7,,0,E,3.6,,7.2,,-1.7,,1017,,2.3,,1.4,,184,,50,,12.2,,2.8,,3.4,,2.5,
2011-12-26,360,0,,3,,-3.6,,68,,89,,41,,-5.5,,-1.2,,-10.6,,0,E,5.7,,11.6,,-4.3,,1014,,1.4,,1.1,,296,,36,,9.5,,2.7,,3,,2.5,
2011-12-27,361,2.6,,12.3,,-2.9,,81,,94,,65,,-0.4,,10.9,,-5.7,,17,E,3,,6.1,,-5.5,,1008,,3.1,,2.1,,179,,46,,18.2,,2.6,,3.2,,2.4,
2011-12-28,362,1.4,,12.2,,-6.2,,74,,93,,56,,-2.8,,10.9,,-11.8,,1,E,3.9,,7.7,,-4.6,,994,,3.4,,2.9,,265,,32,,15.7,,4,,4.3,,3.2,
2011-12-29,363,-6.7,,-2.7,,-10.5,,49,,68,,25,,-16,,-11.5,,-20.4,,0,E,7.2,,14.6,,-19.7,,1007,,2.3,,2.1,,271,,25,,12,,2.9,,3.7,,2.4,
2011-12-30,364,-1.3,,4.3,,-6.7,,70,,83,,61,,-6.1,,-1.7,,-12.7,,0,E,2.6,,5.7,,4,,1014,,1.3,,0.9,,102,,43,,6.2,,2.1,,2.4,,2,
2011-12-31,365,1,,3.6,,-0.9,,94,,96,,82,,0.1,,2.8,,-3.1,,1.5,E,1.5,,3.5,,4.1,,1009,,1.5,,0.7,,64,,58,,6.9,,2.3,,2.8,,2,
2012-01-01,1,4.1,,8.3,,-0.9,,87,,96,,65,,2,,6,,-1.4,,4.3,E,7.4,,15.1,,-0.8,,1010,,1.9,,1.4,,192,,39,,12.8,,3,,3.5,,2.6,
2012-01-02,2,0.7,,7,,-3.9,,71,,94,,42,,-4.3,,6.1,,-9.9,,0.5,E,4.7,,9.3,,-8.2,,1000,,2.4,,2.1,,257,,29,,11.2,,3.7,,3.8,,3.5,
2012-01-03,3,-8.2,,-3.4,,-14.3,,56,,75,,42,,-15.4,,-8.1,,-21.2,,0,E,6.5,,13,,-17.3,,1006,,2.4,,2,,296,,32,,11.3,,2.8,,3.5,,2.3,
2012-01-04,4,-11,,-6.1,,-16.6,,55,,74,,31,,-18.5,,-14.9,,-21.3,,0,E,6.9,,14.7,,1.1,,1012,,1.8,,1.4,,268,,41,,9,,1.9,,2.3,,1.7,
2012-01-05,5,-5.1,,-1.5,,-8.3,,64,,80,,53,,-10.9,,-5.2,,-15.6,,0,E,2.8,,6.1,,-5.6,,1006,,1.4,,1.2,,255,,30,,9.7,,1.6,,1.7,,1.5,
2012-01-06,6,-0.1,,7.7,,-6.9,,68,,87,,45,,-5.5,,-1.9,,-11.7,,0,,6.1,,12.9,,8.4,,1007,,1.3,,1,,188,,38,,7.6,,1.4,,1.5,,1.3,
2012-01-07,7,5,,12.3,,0.6,,60,,75,,38,,-2.3,,-0.6,,-3.8,,0,,6.6,,13.3,,-2.6,,1005,,1.4,,1,,242,,43,,7.6,,1.3,,1.4,,1.3,
2012-01-08,8,-0.3,,3.7,,-5.8,,60,,78,,41,,-7.1,,-3.4,,-11.3,,0,,5.7,,11.3,,-5.7,,1016,,1.9,,1.7,,281,,28,,10.5,,1.4,,1.5,,1.3,
2012-01-09,9,-3.2,,1.8,,-7.7,,56,,77,,35,,-11,,-7.4,,-13.1,,0,,5.1,,10.3,,-7.6,,1018,,1.4,,1,,208,,40,,7.4,,1.4,,1.5,,1.3,
2012-01-10,10,-0.2,,4.9,,-4.5,,69,,88,,52,,-5.3,,-3.6,,-7.5,,0,,5,,10.1,,-0.1,,1007,,1.7,,1.4,,244,,36,,9.6,,1.3,,1.4,,1.3,
2012-01-11,11,-0.7,,5.3,,-4.5,,68,,84,,43,,-6.1,,-3.3,,-7.3,,0,,5.6,,11.4,,1.3,,1015,,1.5,,1.1,,100,,41,,8.5,,1.3,,1.3,,1.3,
2012-01-12,12,-0.8,,-0.1,,-1.5,,94,,96,,83,,-1.6,,-0.8,,-3.5,,13.2,,1.8,,4.1,,-3,,1002,,3.2,,2.8,,73,,28,,15.1,,1.4,,1.5,,1.3,
2012-01-13,13,-1.5,,4.4,,-5.7,,88,,96,,66,,-3.4,,3.6,,-9.3,,1.5,,2.9,,5.9,,-0.3,,993,,3.6,,1.3,,225,,64,,16.1,,1.6,,1.8,,1.4,
2012-01-14,14,-6.3,,-3.1,,-13,,64,,77,,42,,-12.1,,-7.5,,-16.8,,0,,6.4,,12.9,,-21.6,,1005,,2.8,,2.5,,266,,25,,12.2,,1.9,,2,,1.8,
2012-01-15,15,-15.3,,-10.8,,-18.9,,63,,78,,42,,-20.8,,-16.3,,-22.7,,0,,8.8,,18.2,,-34.2,,1019,,1.9,,1.7,,309,,31,,9.5,,1.7,,2,,1.5,
2012-01-16,16,-10.1,,-3.3,,-19.1,,62,,94,,31,,-16.7,,-4.2,,-22.1,,1.5,,7.8,,16.7,,-18.1,,1024,,2.1,,1.5,,219,,41,,13.4,,1.4,,1.6,,1.3,
2012-01-17,17,0.4,,5,,-3.4,,94,,95,,89,,-0.5,,4.2,,-4.3,,3,,2,,4.7,,4,,1006,,2.6,,2.3,,208,,29,,12.6,,1.3,,1.3,,1.2,
2012-01-18,18,-2.5,,5.7,,-10.7,,58,,95,,38,,-9.9,,5,,-18.5,,0,,8.4,,16.7,,-12.1,,1006,,3.3,,2.7,,274,,35,,15.9,,1.2,,1.2,,1.2,
2012-01-19,19,-8.1,,-3.3,,-14,,65,,93,,41,,-13.8,,-5.8,,-20.2,,1.5,,8.4,,17.4,,-12.5,,1015,,1.9,,1.2,,130,,47,,9.1,,1.2,,1.3,,1.1,
2012-01-20,20,-6.9,,-3.5,,-11.4,,69,,94,,41,,-12,,-4.3,,-17.7,,1,,8.8,,18.6,,-25.9,,1014,,1.8,,1.4,,270,,36,,11.1,,1.1,,1.1,,1.1,
2012-01-21,21,-10.3,,-8.4,,-13.1,,80,,90,,50,,-13.3,,-10.4,,-18.5,,2.3,,1.5,,3.4,,-12.2,,1018,,0.9,,0.7,,45,,37,,4.9,,1.1,,1.1,,1.1,
2012-01-22,22,-8.9,,-2.5,,-15.6,,73,,87,,49,,-13.1,,-8.4,,-17.7,,0.5,,7.7,,15,,-40.5,,1028,,1.3,,0.9,,112,,45,,6.7,,1,,1.1,,1,
2012-01-23,23,0.4,,8.9,,-5.4,,90,,95,,78,,-1.1,,8.1,,-8.6,,3.6,,1.9,,4.4,,-0.9,,1018,,2.7,,2.4,,123,,29,,11.9,,1,,1.1,,1,
2012-01-24,24,5.6,,10.2,,0.5,,83,,95,,59,,2.7,,8.2,,-5.5,,0.3,,5.8,,12.1,,34.5,,1012,,2.4,,1.9,,247,,36,,11.9,,1,,1.1,,0.9,
2012-01-25,25,-0.4,,1.9,,-2.1,,71,,83,,61,,-5,,-4.2,,-6.3,,0,,4.7,,9.7,,13.1,,1017,,2.2,,1.9,,274,,26,,10.5,,1.2,,1.5,,1.1,
2012-01-26,26,-0.2,,4.7,,-3.5,,83,,94,,55,,-3,,-1,,-5.2,,5.8,,7.6,,14.9,,30,,1017,,0.9,Q,0.1,Q,278,Q,70,Q,5.3,Q,1.6,,2,,1.3,
2012-01-27,27,1.3,,3.1,,-0.4,,92,,96,,75,,0.1,,2.3,,-2.5,,19.6,,0.8,,2.1,,-8.9,,998,,2,Q,0.3,Q,11,Q,61,Q,13.4,Q,1.9,,2.1,,1.7,
2012-01-28,28,1.6,,6,,-2.1,,68,,88,,47,,-3.8,,-2,,-7.5,,0,,8.1,,16.4,,7.4,,1008,,2.2,,1.6,,234,,41,,12.3,,2,,2.4,,1.7,
2012-01-29,29,0.2,,4.1,,-3,,46,,61,,29,,-10.3,,-6.4,,-13.4,,0,,10,,20.1,,0.2,,1013,,2.7,,2.2,,244,,33,,12,,1.9,,2.2,,1.7,
2012-01-30,30,-2,,0.7,,-6.2,,54,,77,,32,,-10.5,,-4.9,,-14.8,,0,,10,,19.8,,19.5,,1016,,2.4,,1.8,,268,,39,,13.2,,1.6,,1.8,,1.5,
2012-01-31,31,0.5,,8.7,,-5.1,,64,,89,,36,,-6,,-3.1,,-9.3,,0,,6.4,,13,,22.2,,1016,,1.6,,1,,136,,48,,5.5,,1.4,,1.6,,1.3,
2012-02-01,32,6.6,,12.7,,2,,64,,89,,47,,0.1,,6.1,,-3.5,,1,,3.5,,7.1,,-6.7,,1009,,1.9,,1.4,,244,,40,,12,,2.1,,2.8,,1.6,
2012-02-02,33,0.4,,2.8,,-4,,71,,84,,64,,-4.3,,-1.9,,-9.6,,0,,2.2,,4.7,,1.5,,1013,,1.2,,0.8,,329,,48,,7.3,,2.5,,2.7,,2.3,
2012-02-03,34,-3.3,,2.5,,-8.5,,56,,74,,28,,-11.3,,-6.8,,-15,,0,,10.9,,22.2,,19.4,,1023,,1.8,,1.5,,304,,36,,9.3,,2,,2.4,,1.7,
2012-02-04,35,-1.2,,3.6,,-6,,60,,86,,43,,-8.3,,-4.6,,-14.2,,0,,7.7,,15.7,,9.4,,1018,,1.5,,1.1,,285,,41,,8.4,,1.7,,2,,1.5,
2012-02-05,36,-5.2,,0.6,,-10.5,,55,,76,,28,,-13.3,,-10.7,,-16.9,,0,,11.2,,22.7,,9.8,,1016,,1.1,,0.7,,303,,44,,5.9,,1.4,,1.8,,1.2,
2012-02-06,37,0.8,,9.5,,-6.3,,55,,78,,27,,-8,,-5,,-11,,0,,11,,22.9,,17.1,,1010,,2,,1.9,,254,,24,,9.6,,1.1,,1.2,,1,
2012-02-07,38,0.5,,5.6,,-5,,59,,73,,43,,-6.7,,-3.4,,-10.9,,0,,4.3,,8.9,,-3.2,,1013,,1.3,,1,,292,,38,,7.8,,1,,1,,1,
2012-02-08,39,-4.2,,1.6,,-10.3,,52,,80,,26,,-13.2,,-10.7,,-17,,0,,9.1,,18.7,,12.7,,1018,,1.1,,0.7,,247,,48,,6.2,,1,,1,,0.9,
2012-02-09,40,-0.7,,6.4,,-5.4,,47,,69,,23,,-11.2,,-8.8,,-13.7,,0,,12.1,,23.7,,19.8,,1013,,1.2,,1,,281,,33,,7.4,,0.9,,0.9,,0.9,
2012-02-10,41,1.1,,6.4,,-4.4,,49,,67,,32,,-8.8,,-5,,-11.6,,0,,11.3,,22.2,,24,,1012,,1.5,,1.1,,215,,36,,9,,0.9,,0.9,,0.8,
2012-02-11,42,-1,,3.5,,-7.7,,62,,87,,42,,-7.4,,-3.4,,-13.6,,0,,6.3,,12.7,,9.8,,1003,,1.3,,0.9,,343,,41,,11.5,,0.9,,1,,0.8,
2012-02-12,43,-9.8,,-5.1,,-13.4,,49,,63,,34,,-18.7,,-13.4,,-20.9,,0,,12,,23.6,,16.2,,1002,,2.8,,2.4,,285,,29,,12.6,,0.9,,1,,0.9,
2012-02-13,44,-4.4,,2.4,,-13,,62,,86,,37,,-10.9,,-6,,-19.5,,0,,11,,22.7,,29.8,,1007,,2.4,,2.1,,260,,29,,13.2,,0.8,,0.9,,0.8,
2012-02-14,45,-0.6,,4.5,,-5.4,,45,,69,,24,,-11.6,,-8.5,,-16.1,,0,,6.4,,13.9,,17.9,,1014,,1.2,,0.8,,213,,47,,7.4,,0.7,,0.8,,0.7,
2012-02-15,46,1.8,,7,,-1.1,,77,,92,,48,,-2,,0.6,,-9,,0,,4.3,,9.3,,10.7,,1018,,0.6,,0.2,,225,,59,,4,,0.7,,0.7,,0.7,
2012-02-16,47,0.2,,5.1,,-3.7,,84,,95,,54,,-2.4,,0.3,,-4.8,,0.8,,6.2,,13.1,,17.7,,1018,,1.3,,0.9,,198,,40,,8.2,,0.7,,0.8,,0.7,
2012-02-17,48,2.3,,7.7,,-2.5,,72,,95,,40,,-2.7,,3.1,,-8.7,,0,,8.5,,17.3,,22.8,,1010,,2.1,,1.5,,255,,42,,10.9,,1.2,,1.8,,0.8,
2012-02-18,49,0.5,,5.1,,-3.4,,62,,85,,35,,-6.4,,-3.3,,-9.5,,0,,9.6,,19.8,,28.6,,1009,,1.8,,1.6,,263,,28,,10.3,,1.4,,1.6,,1.2,
2012-02-19,50,-0.5,,4.5,,-4.2,,58,,84,,32,,-8.3,,-3.5,,-11.3,,0,,13.4,,27.4,,31.8,,1013,,1.3,,0.9,,319,,46,,7.3,,1.6,,2.1,,1.3,
2012-02-20,51,-2.9,,2.9,,-7.2,,50,,71,,26,,-12.4,,-9.9,,-15.8,,0,,13.2,,27.2,,28.8,,1017,,1.5,,1.1,,329,,38,,11.2,,1.4,,1.8,,1.3,
2012-02-21,52,-1.4,,4.1,,-7.8,,61,,94,,31,,-8.5,,0.7,,-12.3,,0.3,,11.5,,23.5,,31.6,,1017,,1.9,,1.4,,195,,42,,9.3,,1.1,,1.3,,1,
2012-02-22,53,5.4,,11.2,,0.5,,64,,94,,28,,-2.1,,2.2,,-7.4,,0,,11.4,,23,,29.3,,1002,,2.2,,1.8,,224,,33,,11.1,,1.7,,2.6,,1,
2012-02-23,54,4.1,,8,,-2,,70,,92,,38,,-1.2,,4.7,,-7.3,,0.3,,6.8,,13.8,,9,,997,,2.1,,1.3,,252,,47,,12.3,,2.7,,3.2,,2.3,
2012-02-24,55,-0.3,,1.2,,-1.9,,82,,95,,59,,-3.1,,0.4,,-7,,18.5,,1.4,,3.2,,0.5,,1000,,1.5,,1,,88,,46,,10.1,,2.4,,2.8,,2.2,
2012-02-25,56,-0.6,,3.3,,-4.1,,67,,96,,42,,-6.2,,-0.6,,-10.6,,0,,6.5,,12.8,,1.6,,994,,3.8,,3.4,,266,,26,,17,,2.2,,2.4,,2.1,
2012-02-26,57,-3.5,,1.5,,-7.5,,42,,63,,21,,-15.3,,-10,,-19.1,,0,,14.9,,30.2,,36,,1019,,2.5,,2.2,,277,,27,,13.7,,1.8,,2.2,,1.6,
2012-02-27,58,0.9,,6.9,,-7,,56,,72,,39,,-7.2,,-1,,-13.8,,0,,7.7,,15.9,,17.4,,1021,,2.3,,1.5,,194,,47,,11.8,,1.5,,1.7,,1.3,
2012-02-28,59,1.4,,6,,-3.2,,50,,67,,29,,-8.2,,-3.6,,-12,,0,,13.6,,27.3,,49.6,,1021,,2.4,,1.8,,291,,38,,13.3,,2.1,,2.9,,1.6,
2012-02-29,60,-2.1,,0.2,,-3.2,,77,,95,,47,,-5.9,,-2.6,,-10.6,,6.1,,3,,6.6,,8.8,,1018,,1.7,,1.4,,93,,30,,9.3,,2.1,,2.5,,1.9,
2012-03-01,61,-3,,-0.5,,-6.9,,94,,96,,92,,-3.8,,-1.1,,-8,,4.8,,3.3,,7.4,,-16.6,,1006,,2.5,,2.1,,63,,33,,14.2,,2.1,,2.1,,2.1,
2012-03-02,62,-4.6,,-2.6,,-7,,93,,95,,92,,-5.6,,-3.4,,-8.1,,0,,4.7,,10.4,,-2.8,,1015,,1.8,,1.3,,121,,41,,8.2,,2.1,,2.1,,2.1,
